artwork_id,title,artist,address,city,state,zip_code,latitude,longitude,materials,workType,themes,yearCreated,placement,collection
df9252f4-c491-4b84-97b1-83ff9b6bea9a,Sunflowers,Madeline Maas,162 Greenville Avenue,Staunton,Virginia,24401,38.147351,-79.0716099,paint,mural paintings (visual works),,2018,exterior walls,Augusta Christian Educators Studio Art Program
f62e0141-8697-4e03-952f-9c6b324b8cd3,Watering Can,Willy Ferguson,201 Greenville Avenue,Staunton,Virginia,24401,38.1466247,-79.0709247,carbon steel,outdoor sculpture,,1999,median strips,"City of Staunton, Virginia"
df7cabbe-90ce-44d0-ab1b-2864f31f8ea4,American Flag Mural,Laura Whitmer,7014 Winterberry Ave.,Covington,Virginia,24426,37.792984,-79.905208,paint,mural paintings (visual works),,2019,exterior walls,Kaylynn Farm
29ff85e0-4e4e-4acb-b457-993907b120fe,"Columbarium Screen for Grace Evangelical Lutheran Church, Waynesboro, Virginia",Joan Huiner Ranzini,500 South Wayne Avenue,Waynesboro,Virginia,22980,38.0630038,-78.8944984,"steel (alloy), paint, concrete",outdoor sculpture,,2010,religious buildings,Grace Evangelical Lutheran Church
1cf5aca9-2e2a-4f08-8ce2-035e522104de,RiverDance,Dimitar Lukanov,150 Keswick Court,Rockingham,Virginia,22801,38.3892429,-78.8280379,"stainless steel, paint",sculpture (visual work),,2021,roadsides,Privately Owned
e32678b8-9f00-4ca4-beb1-31fdbca34a60,Crozet Trestle Mural,Bob Kirchman,1220 Crozet Avenue,Crozet,Virginia,22932,38.0696428,-78.7033543,paint,mural paintings (visual works),,1992,bridges (built works),"Crozet Community Association, Crozet, Virginia"
dcf74b52-ed7e-411e-bd6f-65bca2610a5d,basics #50,Matthias Neumann,8009 Fishburn Drive,Roanoke,Virginia,24020,37.353729,-79.942238,wood (plant material),sculpture (visual work),,2021,"museums, universities and colleges",Eleanor D. Wilson Museum at Hollins University
81edc37b-2faa-4eeb-8d07-0f2def21285b,The Students' Progress,Lincoln Frederick Perry,Old Cabell Hall,Charlottesville,Virginia,22903,38.032838,-78.504872,"oil paint (pigmented coating), canvas",mural paintings (visual works),,2012,universities,University of Virginia
07718ae0-f93c-4d5c-bb70-dc62617490d2,Hollyhocks,Bob Kirchman,830 Cherry Avenue,Charlottesville,Virginia,22903,38.0285243,-78.4949,paint,mural paintings (visual works),,2015,"exterior walls, alleys (streets)",Cherry Avenue Shopping Center
9b233bf3-d519-4ad7-9a5b-3459bd436dd4,Untitled,Dorothy Gillespie,3837 Williamson Rd,Roanoke,Virginia,24012,37.308170010136536,-79.94767578890307,"aluminum (metal), enamel (fused coating)","sculpture (visual work), installations (visual works)",,2000,libraries (buildings),"City of Roanoke, VA"
f6a44f78-fde8-48d0-a88b-1e309028c7d5,Everything's Coming Up Toothbrushes,Caryl Lorraine Burtner,501 College Drive,Charlottesville,Virginia,22902,38.007451,-78.483278,found objects,"installations (visual works), temporary",,2015,universities and colleges,Piedmont Virginia Community College
5be1e8df-b547-4286-869a-4178f0d4c10e,Bon Voyage,Dorothy Gillespie,32 Market Square SE,Roanoke,Virginia,24011,37.27236337574137,-79.93916231737815,"enamel (fused coating), aluminum (metal)","sculpture (visual work), wall pieces",,1989,public buildings,"City of Roanoke, VA"
bf72620d-2b2a-4e54-8755-64f5716d8683,Untitled,Dorothy Gillespie,2502 Melrose Ave NW Suite D,Roanoke,Virginia,24017,37.28595198580994,-79.97787518890354,"aluminum (metal), enamel (fused coating)","sculpture (visual work), wall pieces",,2003,libraries (buildings),"City of Roanoke, VA"
8d9d23e3-8bce-4ea1-92d0-6307a743f488,Color Fall,Dorothy Gillespie,2502 Melrose Ave NW Suite D,Roanoke,Virginia,24017,37.28595198580994,-79.97787518890354,"aluminum (metal), enamel (fused coating)","sculpture (visual work), wall pieces",,1989,libraries (buildings),"City of Roanoke, VA"
effd2303-8424-41a4-8214-5bff715caeda,Untitled,Dorothy Gillespie,213 Market St SE,Roanoke,Virginia,24011,37.27190283521255,-79.9396449771548,"aluminum (metal), enamel (fused coating)","sculpture (visual work), wall pieces",,2008,public buildings,"City of Roanoke, VA"
bb2317cf-6ae9-40f4-aadc-d30709d90128,Centered Celebration,Dorothy Gillespie,1 Market Square SE,Roanoke,Virginia,24011,37.27173127734969,-79.93956566191936,"aluminum (metal), enamel (fused coating)","sculpture (visual work), wall pieces",,1970,public buildings,"City of Roanoke, VA"
c8463b3f-4ba8-489e-af34-5c31265f1e51,Accentuated Forms in Space,Dorothy Gillespie,312 2nd St SW,Roanoke,Virginia,24011,37.27125306658902,-79.94399444907442,"paint, acrylic paint","murals (any medium), mural paintings (visual works)",,1979,exterior walls,"City of Roanoke, VA"
e07e9ea7-9f6d-4707-8872-7bff1cbc7a4f,Untitled,Dorothy Gillespie,706 S Jefferson St,Roanoke,Virginia,24016,37.26826405803515,-79.94011495810854,"aluminum (metal), enamel (fused coating)",sculpture (visual work),,1980,libraries (buildings),"City of Roanoke, VA"
3b954004-c00c-4630-bbeb-3641c7b9c867,Steel Blossom,Béatrice Coron,706 S Jefferson St,Roanoke,Virginia,24011,37.26767422,-79.9399629,stainless steel,sculpture (visual work),,2021,parks (recreation areas),"City of Roanoke, VA"
7e427c18-4ed4-4431-a2ec-c38207079a0d,Celebrated Memories,Dorothy Gillespie,541 Luck Ave SW,Roanoke,Virginia,24016,37.27094904260161,-79.9520575153447,"aluminum (metal), enamel (fused coating)","sculpture (visual work), wall pieces",,2003,performing arts buildings,"City of Roanoke, VA"
d32b2962-43dd-4d47-974e-ba4d708e1510,The Matter of Angles,Dorothy Gillespie,2331 Franklin Rd SW,Roanoke,Virginia,24014,37.25122458159997,-79.95580414050072,"aluminum (metal), enamel (fused coating)","sculpture (visual work), wall pieces",abstract (general art genre),1997,hospitals,Dorothy M. Gillespie Foundation
768473ad-f279-41c0-a01e-1fc29c61a755,Joyful Noise XI,Dorothy Gillespie,3520 Kingsbury Lane,Roanoke,Virginia,24014,37.23957485795345,-79.9698279175066,"aluminum (metal), enamel (fused coating)","murals (any medium), wall pieces",abstract (general art genre),2010,public buildings,Dorothy M. Gillespie Foundation
7c2e766d-46ed-4bff-90f0-2f68e46c4cf5,Stella Rose Outdoor Piano,Rita Brame,209 College Ave,Blacksburg,Virginia,24060,37.22996806356537,-80.41637037529074,"oil paint (pigmented coating), markers (drawing instruments)",outdoor sculpture,,2023,sidewalks,"Town of Blacksburg, Virginia"
040370c0-71dd-47fb-8020-2ab145cda704,Shall We Gather,Darcy Meeker,600 Prices Fork Rd.,Blacksburg,Virginia,24060,37.234,-80.426,"oil paint (pigmented coating), plywood, paint, copper (metal)",metalwork,,2008,religious buildings,Luther Memorial Lutheran Church
1aaef91d-2ac2-40ac-a737-603734471afe,The First of May,Dorothy Gillespie,801 East Main St,Radford,Virginia,24142,37.14025288741189,-80.55091329854292,"aluminum (metal), enamel (fused coating)",sculpture (visual work),,1984,art centers,Radford University
6a14a06e-df81-4dd2-9a1d-36e639a2feb8,Phantoms Encounter,Dorothy Gillespie,801 East Main St,Radford,Virginia,24142,37.14025288741189,-80.55091329854292,"aluminum (metal), enamel (fused coating)",sculpture (visual work),,1988,art centers,Radford University
225b51f1-be6a-4e8f-8aad-7ce78ca7360d,Through the Looking Glass,Dorothy Gillespie,801 East Main St,Radford,Virginia,24142,37.14025288741189,-80.55091329854292,"aluminum (metal), enamel (fused coating)",sculpture (visual work),,1989,art centers,Radford University
b6504df5-126e-4469-a539-faffa6e13f60,Royal Crest Remembered,Dorothy Gillespie,965 E Main St,Radford,Virginia,24142,37.14024834288071,-80.55154735232965,"aluminum (metal), enamel (fused coating)",sculpture (visual work),,1990,universities,Radford University
ac8f1586-a053-41e3-955d-5348ebfd4039,Ribboned Festival II,Dorothy Gillespie,965 E Main St,Radford,Virginia,24142,37.14024834288071,-80.55154735232965,"aluminum (metal), enamel (fused coating)",sculpture (visual work),,1991,universities,Radford University
247d6422-ccbc-44e5-8282-30bf8a49de36,Cleveland Ballet Season 82-83,Dorothy Gillespie,965 E Main St,Radford,Virginia,24142,37.14024834288071,-80.55154735232965,prints (visual works),"prints (visual works), screen prints",,1982,universities,Radford University
1518a5c0-028d-4677-b8e1-970e912932f2,Changing Reflections ,Dorothy Gillespie,965 E Main St,Radford,Virginia,24142,37.14024834288071,-80.55154735232965,"aluminum (metal), enamel (fused coating)",sculpture (visual work),,2001,universities,Radford University
70eec48f-30c2-4199-92f9-a58cc10fe8aa,Sun Dance to the Gods,Dorothy Gillespie,965 E Main St,Radford,Virginia,24142,37.14024834288071,-80.55154735232965,"aluminum (metal), enamel (fused coating)",sculpture (visual work),,1990,universities,Radford University
4b6ce9a6-7c5e-458e-aaa1-b67039d3cd46,Dorothy Gillespie Portrait,Barbara Tiffany,965 E Main St,Radford,Virginia,24142,37.14024834288071,-80.55154735232965,"oil paint (pigmented coating), canvas","paintings (visual works), oil paintings (visual works)",,2003,universities,Radford University
648d499e-57af-4cbd-972c-8b793b1fb6b3,Royal Concerto: II,Dorothy Gillespie,915 E Main St,Radford,Virginia,24141,37.139222,-80.5522353,"enamel (fused coating), aluminum (metal)",sculpture (visual work),,1991,universities and colleges,Radford University
6b010943-75c5-43c9-b693-b5cc2d2e8ea9,Colorfall Series: Garden,Dorothy Gillespie,915 E Main St,Radford,Virginia,24141,37.139222,-80.5522353,"enamel (fused coating), aluminum (metal)",sculpture (visual work),,1993,universities and colleges,Radford University
fd2e2284-9e02-4bbc-888b-cb97d019920c,Sharps & Flats,Dorothy Gillespie,915 E Main St,Radford,Virginia,24141,37.139222,-80.5522353,"enamel (fused coating), aluminum (metal)",sculpture (visual work),,1991,universities and colleges,Radford University
ca31d603-c119-4475-9eb7-bd0b1b4e76a5,Untitled,Dorothy Gillespie,945 E Main St,Radford,Virginia,24141,37.14113713507604,-80.5558638302672,"aluminum (metal), enamel (fused coating)","installations (visual works), sculpture (visual work)",,1982,universities and colleges,Radford University
cbcf2043-2556-4f0f-aca3-6b26679822d7,Journey Series: Exploration,Dorothy Gillespie,604 Tyler Ave,Radford,Virginia,24141,37.1354593,-80.5530795,"acrylic paint, canvas",paintings (visual works),,1976,hotels (public accommodations),"Highlander Hotel, Radford University Permanent Collection"
6ca17c2e-1af9-4904-bd33-62556c3179ae,A Magic Carpet Ride,Dorothy Gillespie,604 Tyler Ave,Radford,Virginia,24141,37.1354593,-80.5530795,"acrylic paint, canvas",paintings (visual works),,1977,hotels (public accommodations),"Highlander Hotel, Radford University Permanent Collection"
dddb36c1-a076-441b-a759-1eecb5119e47,Untitled,Dorothy Gillespie,604 Tyler Ave,Radford,Virginia,24141,37.1354593,-80.5530795,"oil paint (pigmented coating), canvas",paintings (visual works),,1959,hotels (public accommodations),"Highlander Hotel, Radford University Permanent Collection"
450707e1-4721-46ca-bedb-9275b7be6d03,Journey Series : Exploration,Dorothy Gillespie,604 Tyler Ave,Radford,Virginia,24141,37.1354593,-80.5530795,"acrylic paint, canvas",paintings (visual works),portraits,1976,hotels (public accommodations),"Highlander Hotel, Radford University Permanent Collection"
ea15c322-945d-434f-a38c-208d0ef253e7,Unknown,Dorothy Gillespie,604 Tyler Ave,Radford,Virginia,24141,37.1354593,-80.5530795,"watercolor (paint), markers (drawing instruments)",paintings (visual works),,No data,hotels (public accommodations),"Highlander Hotel, Radford University Permanent Collection"
afa7ac6e-7f10-434f-8ac4-fdbfd1e3633b,Dorothy Gillespie,Dorothy Gillespie,604 Tyler Ave,Radford,Virginia,24141,37.1354593,-80.5530795,photographic materials,"photographs, black-and-white prints (photographs)",portraits,1996,hotels (public accommodations),"Highlander Hotel, Radford University Permanent Collection"
1a4f509e-41ab-4f0a-9a59-7cd795e28a87,Journey Series : Solitude,Dorothy Gillespie,604 Tyler Ave,Radford,Virginia,24141,37.1354593,-80.5530795,"acrylic paint, canvas",paintings (visual works),,1976,hotels (public accommodations),"Highlander Hotel, Radford University Permanent Collection"
806bce12-06d9-457c-9827-6bdd066a2ac8,Return Series : Iran,Dorothy Gillespie,604 Tyler Ave,Radford,Virginia,24141,37.1354593,-80.5530795,"acrylic paint, canvas",paintings (visual works),portraits,1977,hotels (public accommodations),"Highlander Hotel, Radford University Permanent Collection"
a149b7d1-5c03-4f4f-ba24-dc51ef0f74b9,Untitled,Dorothy Gillespie,604 Tyler Ave,Radford,Virginia,24141,37.1354593,-80.5530795,"oil paint (pigmented coating), Masonite (TM)",paintings (visual works),,No data,hotels (public accommodations),"Highlander Hotel, Radford University Permanent Collection"
324f8198-0c4e-4021-88e3-ab8db7425517,Freedom to Fly,Dorothy Gillespie,2900 Lamb Cir,Christiansburg,Virginia,24073,37.088623633265144,-80.50598285793176,"aluminum (metal), enamel (fused coating)",wall pieces,abstract (general art genre),1990,hospitals,Dorothy M. Gillespie Foundation
a5c3f1c4-997b-4fed-a797-25f9cb1d9880,Glimmers of Hope,Dorothy Gillespie,600 Unruh Drive,Radford,Virginia,24141,37.132505256450095,-80.58042755909584,"aluminum (metal), gold (metal)","sculpture (visual work), outdoor sculpture",,1995,parks (grounds),Radford Heritage Foundation
6a166e32-98f6-403c-9303-fcef875fbbed,Draper Mercantile Mural,Andrew Williams,3054 Greenbriar Rd.,"Draper, VA",Virginia,24324,37.001241,-80.742254,acrylic,mural paintings (visual works),,2016,commercial buildings,Draper Mercantile and Trading Co.
beec7f99-c465-4689-8898-f574a4528d7e,Bravo,John Raimondi,410 Westhampton Way,Richmond,Virginia,23173,37.57537945894546,-77.54073605922645,bronze (metal),"bronzes (sculptures), sculpture (visual work)",,1992,universities and colleges,University of Richmond
3b03278a-b162-4eac-b226-bdec10f4b97a,Cuboctahedron,Samuel Ezra Fisch,200 Lafayette Blvd,Fredericksburg,Virginia,22401,38.2984265,-77.4591977,"plastic (organic material), steel (alloy)",sculpture (visual work),,2019,plazas,Fredericksburg Arts Commission
e65618de-6907-4e0b-96d0-8c128aaed1ed,Wing Generator,Richard Hunt,E Federal St,Middleburg,Virginia,20117,38.96875354241805,-77.73296737375654,"bronze (metal), cast bronze",outdoor sculpture,abstract (general art genre),1981,public spaces,Richard Hunt Public Art Collection
911ed352-c522-4534-8264-1a02d74f0bf5,Butterfly Installation,Nancy Blum,1812 W Main St,Richmond,Virginia,23220,37.54852,-77.46391,"paint, clay",installations (visual works),,2005,art centers,Visual Arts Center of Richmond
35c208df-d14c-4fc5-b04b-f4cc25289b4c,Hanging Butterflies,Nancy Blum,325 North Harrison Street,Richmond,Virginia,23284,37.54929,-77.454219,"enamel (fused coating), paper (fiber product), resin (organic material), metal",installations (visual works),,2007,universities and colleges,Virginia Commonwealth University
dbc0366f-ed2b-4137-8135-bb22ba3e982d,Fallen Soldier Donor Memorial,Ann Walsh,700 N 4th St,Richmond,Virginia,23219,37.5476971,-77.4371872,bronze (metal),"commemorative sculpture, bronzes (sculptures)",,2016,public spaces,United Network for Organ Sharing
81ab33e9-99a3-400e-a186-0f4b9478306f,Profound Feelings of Disquiet,James Long,101 N 5th St,Richmond,Virginia,23219,37.54144,-77.438627,"lighting device components, water","installations (visual works), interactive art, participatory art",,2009,hotels (public accommodations),1708 Gallery InLight Richmond
81d0ca0a-e196-4888-9b15-abbdae0c111f,Stuart's Raiders at the Swollen Ford,Jared French,1000 E. Main Street,Richmond,Virginia,23219,37.537414,-77.434945,"oil paint (pigmented coating), tempera, canvas","paintings (visual works), oil paintings (visual works)",,1939,libraries (buildings),US General Services Administration
8d58783f-b905-4922-8a2d-7eea86162b7a,Quilt Fiddle,Mary Ruden,115 East Grayson Street,Galax,Virginia,24333,36.66196,-80.924432,fiberglass,sculpture (visual work),,2013,sidewalks,"City of Galax, VA"
44abb886-e1b4-4279-bb3d-588b0e9ebbeb,The Game of Flyers,Alice Aycock,1 Saarinen Cir,Dulles,Virginia,20166,38.953534,-77.444283,"aluminum (metal), optical fiber, LEDs, neon","sculpture (visual work), light art",,2012,airports,Metropolitan Washington Airports Authority
72ff8f0d-1105-414d-8993-d4e93a2e7be2,Pendulum Project,Mikyoung Kim,1 Saarinen Cir,Dulles,Virginia,20166,38.953534,-77.444283,"resin (organic material), electronic image components",outdoor sculpture,,2012,airports,Metropolitan Washington Airports Authority
d53763fc-bf19-495a-b363-1bb3dc188c81,Threshold,Brad J. Goldberg,"13747-A Sunrise Valley Dr,",Herndon,Virginia,20171,38.960446545272774,-77.41720155910903,granite (rock),"sculpture (visual work), outdoor sculpture",,2020,light rail transit,Washington Metropolitan Area Transit Authority
8d668b0a-e5db-46fb-954e-d7993d403c30,Thoreau's Ensemble,Ben Volta,Colts Neck Road Underpass,Reston,Virginia,20191,38.9367978,-77.3636467,"pigment, acrylic paint, cloth, composite material",installations (visual works),,No data,underpasses,"Reston, VA"
a3ba937b-6b4d-4f31-9a4d-0d449e9f065c,Emerge,Valerie Theberge,State Rte 4721 & Colts Neck Rd,Reston,Virginia,20190,38.934444,-77.361111,"glass (material), mosaic glass, stained glass (material)","murals (any medium), mosaics (visual works)",,2010,underpasses,"Reston, VA"
181201b4-2e48-4503-8127-3400b38932b9,Return,Ralph Helmick,West Randolph Road Gateway,Hopewell,Virginia,23860,37.309439,-77.29544,"stainless steel, silver (metal), LEDs","outdoor sculpture, sculpture (visual work)",,2018,roadsides,"City of Hopewell, VA"
b14f4960-793e-4575-b013-ba12322d0443,Horseshoes,David Showalter,Steeplechase Dr & Triplecrown Road,Reston,Virginia,20191,38.92491,-77.352008,"steel (alloy), powder coating",outdoor sculpture,,2018,parks (recreation areas),"Reston, VA"
4c5c02e1-ac43-4b1b-b040-715f99af81bc,Harmony Ridge,Robert Lobe,12201 Sunrise Valley Drive,Reston,Virginia,20190,38.949758,-77.366317,"aluminum (metal), steel (alloy), concrete",outdoor sculpture,,1996,government office buildings,USGS Headquarters
4506341a-d995-421a-b9fc-1f74c5f0506b,Wakan,Richard Lew,Reston Town Center,Reston,Virginia,20190,38.958889,-77.364722,"limestone, copper (metal), bronze (metal)",outdoor sculpture,,2007,roadsides,"Reston, VA"
8073f109-bcbc-4845-b448-3f49958846e0,Pileated Woodpecker,Dana Ann Scheurer,11450 Glade Drive,Reston,Virginia,20191,38.926575,-77.341985,"steel (alloy), powder coating",outdoor sculpture,,2018,parks (recreation areas),"Reston, VA"
ed015e95-91f0-4a96-bb47-a4eb4f22b1e2,Bridge - Untitled,David Robinson/Natural Edge,11450 Glade Drive,Reston,Virginia,20191,38.925662,-77.340834,cedar,"architecture (object genre), bridges (built works)",,2002,recreation areas,"Reston, VA"
0849c395-13f2-49ef-ae6a-9d9bfb3a91cd,Memorial Sun Dial,,11450 Glade Drive,Reston,Virginia,20191,38.925665,-77.340786,"stone (rock), stainless steel",sculpture (visual work),,1998,recreation areas,"Reston, VA"
e7a292c9-dd9b-4d16-904d-644c5e8fd3d3,Vascular Form III,Foon Sham,12001 Market Street,Reston,Virginia,20190,38.958764,-77.362339,wood (plant material),sculpture (visual work),,2007,art centers,"Reston, VA"
7f792c5b-e74e-497b-b845-b5e6ffd3de2f,Sleeping Tree,Shinji Turner-Yamamoto,12001 Market Street,Reston,Virginia,20190,38.958764,-77.362339,organic material,environmental art,,2008,art centers,"Reston, VA"
1f86a750-c80a-42ee-b761-7580a09c2578,A Bird in the Hand,Patrick Dougherty,11900 Market St,Reston,Virginia,20190,38.958611,-77.361389,wood (plant material),installations (visual works),,2015,parks (grounds),"Reston, VA"
de21bd06-6c1f-49f6-8f55-3f66cd33b367,gaps Exhibition,Mike Shaffer,12001 Market Street,Reston,Virginia,20190,38.958611,-77.361389,"acrylic, wood (plant material)","sculpture (visual work), commemorative sculpture",,2009,parks (recreation areas),"Reston, VA"
5a47bbe8-8eff-436b-bf89-af66eb2897e6,Iris,Daniel Goldstein,11990 Market Street,Reston,Virginia,20190,38.958611,-77.361389,stainless steel,outdoor sculpture,,2006,parks (recreation areas),"Reston, VA"
8d8acba0-e0d3-49dc-a0d6-aa41a7c3db81,Basket of Flowers,Stephen Robin,12025 Town Square Street,Reston,Virginia,20190,38.958227,-77.361073,aluminum (metal),sculpture (visual work),,2014,housing complexes,"Reston, VA"
d2cd1d22-9bd5-4a8b-8b02-7507bdecbdc5,Fidelity of Form,Dennis Heimbach,Town Square Street,Reston,Virginia,20190,38.958333,-77.360833,stainless steel,sculpture (visual work),,2005,parks (grounds),"Reston, VA"
de9d0877-8da0-4187-8157-6e99ecf007c9,Mosaic Birdbath,Shahin Talishkhan,11411 Ridge Heights Rd,Reston,Virginia,20191,38.9363932,-77.3453923,"mosaic glass, polystyrene",sculpture (visual work),,2019,schools (buildings),"Reston, VA"
ede74ecd-c940-480d-9c97-58ccd38275e5,Embry Rucker Community Shelter Project,Anita Bucsay Damron,11975 Bowman Towne Dr,Reston,Virginia,20190,38.961585,-77.3620977,"stained glass (material), crystal (lead glass), wood (plant material), glitter, tile, glass (material)",mosaics (visual works),,2013,community centers,Cornerstones
4dfbfdf7-767a-4fc1-8ccc-d70b281beb50,Midtown Community Mural,Dana Ann Scheurer,12025 New Dominion Parkway,Reston,Virginia,20190,38.960556,-77.361111,"paint, concrete",mural paintings (visual works),,2013,exterior walls,"Reston, VA"
559c080d-1de2-4111-b417-bc8b3a33d2df,Simon,DeWitt Godfrey,11710 Paysons Way,Reston,Virginia,20191,38.9489002,-77.3520838,Cor-Ten steel (TM),outdoor sculpture,,2020,hotels (public accommodations),"Reston, VA"
91b94710-2ccd-41a6-8652-2e33fb266edd,Cadmiosaur,John Parker,11400 South Lakes Drive,Reston,Virginia,20190,38.931208,-77.339102,steel (alloy),sculpture (visual work),,1990,schools (buildings),"Reston, VA"
c745b77c-272b-4fee-aa03-148afe7bd1af,Portal Seats of Memory,Marco Rando,Roland Park Place and Sunrise Valley Drive,Reston,Virginia,20191,38.948249,-77.350133,concrete,"benches (furniture), outdoor sculpture",,2017,roadsides,"Reston, VA"
c300c860-1553-46e1-8215-551a4206de6e,Mercury Fountain,Saint Clair Cemin,11900-11908 Market Street,Reston,Virginia,20190,38.958611,-77.356944,"marble (rock), bronze (metal)","fountain (water feature), sculpture (visual work)",,1990,plazas,"Reston, VA"
1bd13edf-88c7-4077-8cba-a59d73b670eb,Book of Love,Anne Nagy,11925 Bowman Towne Drive,Reston,Virginia,20190,38.961836,-77.359022,"paint, resin (organic material)",sculpture (visual work),,2008,libraries (buildings),"Reston, VA"
beb57170-c9f0-4369-9d09-ab55b406bd0a,Mutual Understanding/Mutual Respect,m.l. duffy,1801 Cameron Glen Dr,Reston,Virginia,20190,38.963524,-77.36006,stainless steel,outdoor sculpture,,2016,government office buildings,"Reston, VA"
1e3f461f-3b75-4333-8e06-5f3c1c9df966,Nokomis,Danny Lane,,Reston,Virginia,20190,38.959064,-77.3556588,"glass (material), stone (rock), stainless steel",sculpture (visual work),,No data,parks (recreation areas),"Reston, VA"
16efb89e-e1ab-4bbe-9f43-ca0e662eddac,Reston Rondo,Mary Ann Mears,Hyatt Park,Reston,Virginia,20190,38.95828712136817,-77.3551047661234,"aluminum (metal), paver",sculpture (visual work),,2014,parks (grounds),"Reston, VA"
92e437b0-6d25-4618-9ade-8d9ce0a4f83b,Continuum,Valerie Theberge,Wethersfield and Sunrise Valley Drive,Reston,Virginia,20191,38.945179,-77.343183,"glass (material), mirror, mortar (filler), grout, polystyrene, fiberglass","architecture (object genre), benches (furniture)",,2020,roadsides,"Reston, VA"
96dda091-f56a-4472-994a-bc349dde5c72,Nothing Twice,South Lakes High School STEAM Team,Lake Thoreau,Reston,Virginia,20191,38.93668,-77.331744,"steel (alloy), vinyl, film (material), wire",outdoor sculpture,,No data,public spaces,"Reston, VA"
e400ee36-a4ee-4e76-b194-b6410ce9f833,Pyramid of Light,South Lakes High School STEAM Team,S Lakes Dr,Reston,Virginia,20190,38.936374,-77.331169,"wood (plant material), Plexiglas (TM), panelboards, paint","sculpture (visual work), temporary",,2014,waterways,"Reston, VA"
c9b5445b-72cd-4438-aee6-cd7477cebc23,Convergence,Zachary Oxman,11410 Reston Station Blvd,Reston,Virginia,20190,38.949771,-77.339651,"stainless steel, bronze (metal)","sculpture (visual work), outdoor sculpture",,2017,plazas,"Reston, VA"
db301aad-4f00-43b1-bff5-b5aed81eb008,The Force of Nature,Lorenzo Quinn,"Reston Station Plaza, north side",Reston,Virginia,20190,38.9484183,-77.3370735,"bronze (metal), stainless steel",outdoor sculpture,,2018,plazas,"Reston, VA"
6325ad67-25ac-4491-a989-d5e8a36e5923,Pylon,Gonzalo Fonseca,11404 Washington Plaza W,Reston,Virginia,20190,38.967778,-77.343333,concrete,sculpture (visual work),,1965,housing complexes,"Reston, VA"
033096c9-69b4-408e-886b-d99ad23198c3,The Underpass,Gonzalo Fonseca,11404 Washington Plaza W,Reston,Virginia,20190,38.967778,-77.343333,concrete,architecture (object genre),,1965,housing complexes,"Reston, VA"
aea20981-108e-495a-9a9e-f35bd9906424,Restosauria,John Parker,11601 Lake Newport Road,Reston,Virginia,20190,38.976614,-77.348306,steel (alloy),sculpture (visual work),,1991,pools,"Reston, VA"
874341ed-a0e6-43dc-88e5-0e3382a0731c,The Pulpit,,11404 Washington Plaza W,Reston,Virginia,20190,38.968149,-77.341443,concrete,"sculpture (visual work), architecture (object genre)",,1965,housing complexes,"Reston, VA"
f6f7ef0c-7bbb-43d8-b6a5-2ddb12508331,The Pyramid,,11404 Washington Plaza W,Reston,Virginia,20190,38.968149,-77.341443,concrete,sculpture (visual work),,1965,housing complexes,"Reston, VA"
2985640f-9e54-4e2c-9435-9ab5c10d96b4,Out of Place,Ronit Eisenbach,11404 Washington Plaza W,Reston,Virginia,20910,38.968149,-77.341443,"fiberglass, resin (organic material), solar cells, LEDs","sculpture (visual work), performance art",,2012,public spaces,"Reston, VA"
5759ec99-9f1a-41ab-b8d5-c256101d45ad,Plaza Fountain,,11404 Washington Plaza W,Reston,Virginia,20190,38.968149,-77.341443,concrete,fountain (water feature),,1965,housing complexes,"Reston, VA"
31ea66e7-1a4c-4907-b637-02692c663355,The Lookout Tower,,11404 Washington Plaza W,Reston,Virginia,20190,38.968149,-77.341443,concrete,architecture (object genre),,1996,housing complexes,"Reston, VA"
b656e834-bc8e-4d40-9472-32d268bfc804,The Sun Boat,Gonzalo Fonseca,11404 Washington Plaza W,Reston,Virginia,20190,38.968149,-77.341443,concrete,sculpture (visual work),,1965,housing complexes,"Reston, VA"
54758f66-8231-4aa3-b91b-a16e8391b48c,Wooden Horse,Marco Rando,11437 Washington Plaza W,Reston,Virginia,20191,38.96756,-77.341002,wood (plant material),sculpture (visual work),,2016,plazas,"Reston, VA"
a3a23b51-6ae8-4549-ad84-ed3ffe16beb6,Van Gogh Bridge,"William Roehl, Associate Partner Conklin & Rossant",11404 Washington Plaza W,Reston,Virginia,20190,38.967778,-77.340833,wood (plant material),"architecture (object genre), bridges (built works)",,1965,housing complexes,"Reston, VA"
a8f6a263-1dc0-4a6e-b92b-b5a7cf2a3dbb,Before I Die Project,Candy Chang,11404 Washington Plaza W,Reston,Virginia,20190,38.96813,-77.3409721,"paint, wood (plant material), chalk",installations (visual works),,2014,public spaces,"Reston, VA"
1e4ac3d4-bbe8-4509-8296-0792551daba3,Mosaic Birdhouse Poles,Shahin Talishkhan,10824 Cross School Rd,Reston,Virginia,20191,38.9403943,-77.322516,"mosaic glass, wood (plant material)",sculpture (visual work),,2019,schools (buildings),"Reston, VA"
157c0601-e8f8-4a4c-b327-d2ba5474da90,"We Make Reston, an INSIDE OUT Project by JR",Reston community,1609 Washington Plaza N,Reston,Virginia,20190,38.968619,-77.34087,photographic materials,photographs,,2015,public spaces,"Reston, VA"
f61f2cbe-77bd-476e-9d63-8d654c64da9c,Untold Stories,Zachary Oxman,11404 Washington Plaza W,Reston,Virginia,20190,38.968611,-77.340833,bronze (metal),outdoor sculpture,,2004,plazas,"Reston, VA"
