category,value,count
collections,"City of Batavia, IL",2
collections,"City of Augusta, Georgia",2
collections,"City of Coral Springs, FL Public Art Program",2
collections,"City of Albuquerque, Open Space Program",2
collections,"City Council of City of Amsterdam, NY",2
collections,City Center Allentown,2
collections,Cincinnati Public Library,2
collections,Christo & Jeanne Claude,2
collections,Chicago Public Art,2
collections,City of Coral Gables,2
collections,City of Davis,2
collections,"City of Lafayette, CA",2
collections,"City of Fremont, CA",2
collections,City of Hayward Mural Art Program,2
collections,"City of Hartington, Nebraska",2
collections,City of Hallandale Beach,2
collections,"City of Greenwood Village, CO",2
collections,"City of Gillette, WY",2
collections,City of Gainesville,2
collections,"City of Fort Lauderdale, Florida",2
collections,"City of Dayton, OH",2
collections,City of Fort Collins Art in Public Places,2
collections,City of Federal Way,2
collections,City of Escondido,2
collections,City of Emeryville,2
collections,"City of El Segundo, California",2
collections,City of Detroit,2
collections,Castlegar Sculpturewalk,2
collections,Castle Rock Police Department,2
collections,"Carson City, Nevada",2
collections,American Baptist Homes of the West,2
collections,Art in Metal,2
collections,Art Students League of New York,2
collections,Art Shanty Projects,2
collections,Art Production Fund,2
collections,Arkansas Children's Hospital,2
collections,Arizona State University,2
collections,Amazon,2
collections,Carroll Creek Kinetic Art Promenade,2
collections,Alameda County Arts Commission,2
collections,Agua Caliente Band of Cahuilla Indians,2
collections,Advent Health School of the Arts,2
collections,ARTree,2
collections,Houston Airport System,2
collections,21c Museum Hotel,2
collections,Artist-Sponsored,2
collections,Arts Commission of Greater Toledo,2
collections,Arts in Ohio,2
collections,ArtsinStark,2
collections,Attitudinal Healing Connection (dba The Center for ArtEsteem),2
collections,Austin Energy Public Art Collection,2
collections,Baltimore Public Art Commission,2
collections,Bay Area Rapid Transit,2
collections,Beyond Walls,2
collections,Boca Raton Innovation Campus,2
collections,Bow Arts,2
collections,Britomart,2
collections,CATAN,2
collections,California Baptist University,2
collections,Camp Venture,2
collections,Capitol Hill Housing Group,2
collections,Carilion Clinic,2
collections,"City of Kansas City, Missouri",2
collections,Art for the Mountain Community,2
collections,City of Las Vegas Temporary Public Art,2
collections,Downtown Greenway,2
collections,Florida Atlantic University,2
collections,Farm/Art Dtour,2
collections,Eureka Springs Arts Council,2
collections,Eagle Arts Commission,2
collections,DuSable Black History Museum and Education Center,2
collections,Downtown Ithaca Alliance,2
collections,Denver Art Museum,2
collections,Clean City Minneapolis,2
collections,Dakota West Arts Council,2
collections,Corporate Office Property Trust (COPT),2
collections,"Contemporary Arts Center, Cincinnati",2
collections,Connecticut Commission on the Arts: Art In Public Spaces,2
collections,Community Foundation for Muskegon County,2
collections,Colorado State University,2
collections,Florida Gulf Coast University,2
collections,Florida State University,2
collections,Foundation for Art & Preservation in Embassies,2
collections,"Franklin D. Murphy Sculpture Garden, UCLA",2
collections,Georgia Veterans Memorial Park Foundation,2
collections,Gilbert Silverman,2
collections,Godel Memorial Library,2
collections,Gonzaga University,2
collections,Governors State University,2
collections,Greater Des Moines Public Art Foundation,2
collections,Greater Greenspoint Redevelopment Authority,2
collections,Greater Pittsburgh Arts Council Office of Public Art,2
collections,Gustavus Adolphus College,2
collections,Hennepin Theatre Trust,2
collections,"City of Lathrop, CA",2
collections,"Holy Trinity Episcopal Church, City of Menlo Park, CA",2
collections,"Heritage and Cultural Arts Commission, City of Dublin, CA",2
collections,Colorado Creative Industries,2
collections,Grand Valley State University,2
collections,Clark County Parks and Recreation,2
collections,City of Missoula,2
collections,"City of Palm Desert, CA",2
collections,City of Palm Desert Art in Public Places Program,2
collections,City of Orinda,2
collections,"City of Oklahoma City, OK",2
collections,City of New Orleans,2
collections,City of Montreal,2
collections,City of Medford Arts Commission,2
collections,"City of Rahway, New Jersey",2
collections,"City of McCall, Idaho",2
collections,City of Lubbock,2
collections,"City of Leawood, KS",2
collections,"City of Lewiston, ID",2
collections,Clackamas County Arts Alliance,2
collections,City of Los Altos,2
collections,"City of Providence, I-95 Redevelopment Commission",2
collections,City of Milwaukee,2
collections,City of Redmond,2
collections,"City of Sioux Falls, SD",2
collections,"City of West Palm Beach, FL",2
collections,"City of Richland, Washington",2
collections,City of Syracuse,2
collections,"City of Sydney, Australia",2
collections,City of Springfield Oregon,2
collections,"City of Yellow Springs, Ohio",2
collections,City of Steamboat Springs,2
collections,"City of Schaumburg, Illinois",2
collections,"City of Santa Clara, CA",2
collections,City of Rock Island,2
collections,"City of Rockville, MD",2
collections,City of Wheat Ridge,2
collections,City of Santa Fe Arts Commission,2
collections,Nor'wood Development Group,1
collections,North Shore Synagogue,1
collections,North Carolina Zoo,1
collections,North Carolina School of the Arts,1
collections,North of Market/Tenderloin Community Benefit District,1
collections,NorthRock Partners,1
collections,North Somerset District Council,1
collections,North Carolina Arboretum,1
collections,North Carolina Agricultural and Technical State University,1
collections,North Boulder Art District,1
collections,Norfolk County Council,1
collections,North Carolina Children's Hospital,1
collections,Niles Public Arts Commission,1
collections,Nomad Supply Company,1
collections,Nobo Arts District,1
collections,No Boundaries International Art Colony,1
collections,"Nitze-Stagen & Co., Inc.",1
collections,Nikkis Fresh Gourmet & Sushi,1
collections,Niagara Falls National Heritage Area,1
collections,New York University Tandon School of Engineering,1
collections,New York State Thruway Authority,1
collections,Northeast Georgia Cancer Care,1
collections,New York City Housing Authority,1
collections,New York Metropolitan Transit Authority Arts & Design,1
collections,New York City Mural Arts Project,1
collections,Northampton Center for the Arts,1
collections,Oakland Museum of California,1
collections,Northeastern Illinois University,1
collections,Ocean County Library Commission,1
collections,Oliver Carr Company,1
collections,Olana State Historic Site,1
collections,New York City Department of Design & Construction,1
collections,Oklahoma State University,1
collections,Oklahoma City Educare,1
collections,Okanagan-Thompson International Sculpture Symposium,1
collections,Ohio Department of Corrections and Rehabilitation,1
collections,Ohio Chamber of Commerce,1
collections,Ogden Museum of Southern Art,1
collections,Office for the Arts at Harvard,1
collections,Odessa Council for the Arts & Humanities,1
collections,Octavia Art Gallery,1
collections,Obama Presidential Center,1
collections,Northfield Mt. Hermon School,1
collections,OMI International Arts Center,1
collections,O&P In Motion,1
collections,Noyes Design,1
collections,"Now and There, Inc.",1
collections,Nova Southeastern University (NSU) Oceanographic Center,1
collections,Northwest Missouri State University,1
collections,Northwest Medical Center,1
collections,Northwest Independent Baseball League,1
collections,Northwest Housing Alternatives,1
collections,Northumberland Family YMCA,1
collections,Northside Independent School District (NISD),1
collections,Northshore Merchants Collective,1
collections,New York City Emergency Management,1
collections,Nassau County Museum of Art,1
collections,New Venture's Center,1
collections,NJ Transit,1
collections,Natick Center Cultural District,1
collections,Napa Art Walk,1
collections,NYU Langone’s Hassenfeld Children’s Hospital,1
collections,NYU Langone Medical Center,1
collections,NYC School Construction Authority,1
collections,NYC Public Art in Public Schools,1
collections,NYC Percent for Art Program,1
collections,NYC Landmark Preservation Commission,1
collections,NYC Department of Education,1
collections,NSW State Government,1
collections,NOMA Bid,1
collections,NJ Transit Arts Program,1
collections,NJ Department of Treasury - Division of Taxation,1
collections,New Roads School,1
collections,NFL Hall of Fame,1
collections,NASA Lifelines,1
collections,Music for Everyone (MFE),1
collections,MuseumsQuartier Wien,1
collections,Museum of Flight,1
collections,"Museum of Fine Arts, Boston",1
collections,Museum of Fine Arts Houston,1
collections,Museum of Contemporary Native Art,1
collections,"Museum of Contemporary Art, Sydney",1
collections,Museum of Contemporary Art Chicago,1
collections,OlyCAP (Olympic Community Action Programs),1
collections,Museo Salvatore Ferragamo,1
collections,National Center for Civil and Human Rights,1
collections,National Gallery of Art,1
collections,National Gallery of Canada,1
collections,National Heritage Trust,1
collections,New Patrons Public Art Program,1
collections,New Mexico Wilderness Alliance,1
collections,New Mexico State University,1
collections,New Mexico Military Institute (NMMI),1
collections,New Mexico Farm & Ranch Heritage Museum,1
collections,New Mexico Department of Transportation,1
collections,New Jersey State Council on the Arts,1
collections,New Hope Arts,1
collections,New Haven Board of Education,1
collections,New Hampshire State Council on the Arts,1
collections,New Foundations Charter School,1
collections,"New Detroit, Inc.",1
collections,New City Library,1
collections,Nevada Museum of Art,1
collections,Neumann Construction,1
collections,Nelda C. and H.J. Lutcher Stark Foundation,1
collections,Neighborhood Design Center,1
collections,Neighborhood Community Redevelopment Corporation,1
collections,Neck-Enfants Malades Hospital,1
collections,Navarrés Town Hall,1
collections,Nature Research Center,1
collections,National Radio Astronomy Observatory,1
collections,National Parks Service,1
collections,National Museum of Mexican Art,1
collections,National Museum of African American History and Culture (NMAAHC),1
collections,Olneyville Housing CDC,1
collections,"Platform Art, Inc.",1
collections,Omaha Airport Authority,1
collections,Portland Public Schools,1
collections,Providence Health & Services,1
collections,Providence Capitol Arts Collection,1
collections,ProMedica,1
collections,Princeton Public Library,1
collections,Princeton HealthCare System Foundation,1
collections,Princeton Community Action,1
collections,Prince of Peace Catholic Community,1
collections,Prescott Audubon Society,1
collections,Prairie View A&M University,1
collections,Powell Industries,1
collections,Portsmouth Public Library,1
collections,Portland State University (PSU),1
collections,Portland Parks Foundation,1
collections,Pierce College Puyallup,1
collections,Portland Community College,1
collections,Port of San Diego,1
collections,Port Angeles Fine Arts Center,1
collections,Podlasie Voivodeship Marshal’s Office,1
collections,Plaza Properties,1
collections,"Municipality of Oosterhout NB, The Netherlands",1
collections,Pittsburgh Park Conservancy,1
collections,Pittsburgh International Airport,1
collections,Pittsburgh Downtown Partnership,1
collections,Pinnacle Housing Group,1
collections,Pinnacle Bank Arena,1
collections,Pinellas Suncoast Transit Authority PSTA,1
collections,Providence Public Parks,1
collections,Providence Saint Joseph Medical Center,1
collections,Pryde + Johnson,1
collections,Public Art Archive,1
collections,Raw Temple,1
collections,Ravenswood Community Council,1
collections,Raumars,1
collections,Rauma Art Museum,1
collections,Raritan Valley YMCA,1
collections,Randalls Island Park Alliance,1
collections,Rancho Santa Ana Botanical Gardens,1
collections,"Ramsey County, MN",1
collections,Ramsey County Railroad Authority,1
collections,Ramsay County Regional Railroad Authority,1
collections,Raleigh-Durham Airport Authority,1
collections,Raleigh Murals Project,1
collections,Rafanelli and Nahas,1
collections,Rafanelli & Nahas,1
collections,Radford Heritage Foundation,1
collections,"Raclin Murphy Museum of Art, University of Notre Dame",1
collections,REC Philly,1
collections,Quimby's Books,1
collections,Queens Museum,1
collections,Quadrant Corporation,1
collections,Purdue University,1
collections,Puget Sound Educational Service District,1
collections,Public Service Electric & Gas Co.,1
collections,Public Art Saint Paul,1
collections,Public Art Indianapolis,1
collections,Pinellas County Cultural Affairs Public Art & Design Program,1
collections,Piedmont Virginia Community College,1
collections,Omnitrans,1
collections,Our Lady of Guadalupe Shrine & Parish,1
collections,Parent Teacher Organization of the Vartan Gregorian Elementary School,1
collections,Palmer Museum of Art,1
collections,Palm Springs Public Arts Commission,1
collections,Paducah Quilt Murals Inc,1
collections,Pacific Gas & Electric Company,1
collections,PHX LUV,1
collections,PASS Museum,1
collections,PARC (Public Art Ridgway Colorado),1
collections,P?_dagogische Hochschule Ludwigsburg,1
collections,Overton Park Conservancy,1
collections,Overline Festival,1
collections,Outlets at Sparks,1
collections,Ottawa Little Theatre,1
collections,Piedmont Park Conservancy,1
collections,Otis College of Art and Design,1
collections,Otis Alumni Association for Alumni Mural Competition,1
collections,Orlando Health Cancer Institute,1
collections,Oregon Food Bank,1
collections,Oregon Coast School of Art,1
collections,Oregon Arts Commission,1
collections,Opus Development,1
collections,Open Art Projects,1
collections,Ontario Science Centre,1
collections,One United Bank,1
collections,"One Nation, One Project",1
collections,One Columbia for Arts and History,1
collections,Parish Center for the Arts,1
collections,"Park Central Apartments, LLC",1
collections,Park Creek Metropolitan District,1
collections,Parker Station Professional Office Building,1
collections,Pico Collaborative,1
collections,Photoville,1
collections,Phoenix Sky Harbor International Airport,1
collections,Phoenix Country Day School,1
collections,Phirgun Mair Worldwide,1
collections,Philbrook Museum of Art,1
collections,Philadelphia Redevelopment Authority Percent for Art,1
collections,Philadelphia Redevelopment Authority,1
collections,Philadelphia International Airport Art at the Airport,1
collections,Phelps Dodge Corporation,1
collections,Perham Area Chamber of Commerce,1
collections,Performers Independent (Pi),1
collections,Perforce Software,1
collections,Peoria Riverfront Museum,1
collections,Pennsylvania Department of Transportation (PENNDOT),1
collections,Pennsylvania Academy of the Fine Arts,1
collections,Pennpraxis,1
collections,PeaceHealth St. Joseph Cancer Center,1
collections,PeaceHealth St. John Medical Center,1
collections,Peabody Institute Library of Danvers,1
collections,Patrons of Lafreniere Park,1
collections,Patrick Beaver Memorial Library,1
collections,Patients R Waiting,1
collections,Passyunk Square Civic Association,1
collections,Pascua Yaqui Tribe,1
collections,"Municipality of San Juan, Puerto Rico",1
collections,McHenry Riverwalk,1
collections,Mueller Austin,1
collections,Lakeside Medical Center,1
collections,Lawrenceville School,1
collections,Lausanne Jardins,1
collections,Laser Interferometer Gravitational Wave Observatory LIGO,1
collections,Las Trenzas Latina Student and Alumnae Organization of UC Berkeley,1
collections,Las Positas College Art on Campus,1
collections,Laramie Mural Project,1
collections,Lantern Organization,1
collections,LandMark,1
collections,Land Studio,1
collections,Land Heritage Institute,1
collections,Lakewood Cultural Center,1
collections,Lakeside Organization,1
collections,"Lakedale Resort, San Juan Island, WA",1
collections,Kochi Health Science Center,1
collections,Lake Forest Country Day School,1
collections,Laguna Beach Arts Commission,1
collections,Lady of Fatima Church,1
collections,Laclede's Landing Foundation,1
collections,LOTT Clean Water Alliance,1
collections,LA Metro,1
collections,L'Occitane de Provence,1
collections,Kunisaki City Office,1
collections,Kristen Dupuis,1
collections,Krasl Sculpture Acquisition Program,1
collections,Koury Properties,1
collections,Kosciusko Economic Development Corporation,1
collections,Lawyers Professional Building,1
collections,Le Flash,1
collections,Leadership Bismarck-Mandan,1
collections,Leadership Oklahoma City,1
collections,"Los Angeles Department of Cultural Affairs, Los Angeles Public Library",1
collections,Los Angeles Bicentennial Commission,1
collections,Long Island Cultural Center,1
collections,Long Island Children's Museum,1
collections,Loncari Association for Nature,1
collections,Literacy Coalition of Palm Beach County,1
collections,Lions Clubs International,1
collections,Linden Oaks Business Park,1
collections,Lincoln Property Company,1
collections,Lincoln Medical and Mental Health Center,1
collections,Lincoln Central Methodists Church,1
collections,Lincoln Center,1
collections,Lincoln Arts Council,1
collections,Lighthouse of Broward,1
collections,Liberty Property Trust,1
collections,Liberty Mutual Insurance,1
collections,Lewiston Urban Renewal Agency,1
collections,Lewis and Clark Community College,1
collections,"Lewis & Clark, Ronna and Eric Hoffman Gallery of Contemporary Art",1
collections,Levine Children's Hospital,1
collections,Les Planes d'Hostoles Town Hall,1
collections,Les Lapidiales,1
collections,Lemon Grove School District,1
collections,Legacy Health,1
collections,Learning Works Charter School,1
collections,Kohl Childrens Museum of Greater Chicago,1
collections,Knights of Columbus,1
collections,Los Angeles International Airport,1
collections,Johns Hopkins Hospital Art Program,1
collections,Kaiser Permanente Scotts Valley Medical Offices,1
collections,Kah-Nee-Ta Resort & Spa,1
collections,Ka Leo o Hawai'i,1
collections,"KDJ, Inc., Leonard, TX",1
collections,"Justin Centre, Wroclaw, Poland",1
collections,Juneau Public Libraries,1
collections,Juneau Public Art; State of Alaska Percent for Art,1
collections,Josh Boots,1
collections,Josephine Sculpture Park,1
collections,Johnson Publishing Company,1
collections,Johnson Products Company,1
collections,"Johnson County Arts and Heritage Center, Kansas City",1
collections,John J. Madden Mental Health Center,1
collections,Kitsap Regional Library,1
collections,John Hancock Insurance,1
collections,"John H. Stroger, Jr. Hospital of Cook County, Chicago",1
collections,John G. Shedd Aquarium,1
collections,John Fairey Garden,1
collections,"Jim & Mary Hirshfield, Summit Family A Washington Foundation",1
collections,Jieyang Chaoshan International Airport,1
collections,Jewish Community Center of Omaha,1
collections,Jewish Center of Teaneck,1
collections,Jewish Alliance of Greater Rhode Island,1
collections,Jersey City Mural Festival,1
collections,Jefferson Cherry Hill Hospital,1
collections,Real Art Ways,1
collections,Kaiser Permanente Union City Medical Offices,1
collections,Kalamazoo College,1
collections,Kalamazoo/Battle Creek International Airport,1
collections,Kamiyama Artist in Residence Program,1
collections,Kitsap County,1
collections,Kite Pharma,1
collections,Kissimmee mainstreet,1
collections,Kirkwood Community College,1
collections,Kirkpatrick Bank,1
collections,Kingsport Stormwater Division,1
collections,Kingsport Center for Higher Education,1
collections,Kingman Art In Public Places,1
collections,King County Metro Transit,1
collections,Kimpton Palomar Hotel San Diego,1
collections,Kilroy Realty Corporation,1
collections,Kiewit|Sundt Joint Venture,1
collections,Kierland Resort,1
collections,Kent State University,1
collections,Kent Downtown Partnership,1
collections,Kenosha Community Foundation,1
collections,Kennesaw State University,1
collections,Keith County Area Development,1
collections,Keep Alliance Beautiful,1
collections,Kaylynn Farm,1
collections,Kaohsiung Mass Rapid Transit,1
collections,Kansas University Medical Center,1
collections,Kansas Department of Transportation,1
collections,Kansas City Department of Parks and Recreation,1
collections,Kansas City Chiefs Art Program,1
collections,Los Angeles Department of Public Works,1
collections,Los Angeles World Airports,1
collections,Mt. Sopris Montessori Preschool,1
collections,Microsoft,1
collections,"Ministry of Culture, Colombia",1
collections,Milwaukee County Public Works,1
collections,Milton Art Bank,1
collections,Millicent Rogers Museum,1
collections,Milken Community Schools,1
collections,Midwest Medical Center,1
collections,Midtown Redevelopment,1
collections,Midtown Exchange,1
collections,Midtown Alliance,1
collections,Midpeninsula Regional Open Space District,1
collections,Middelheim Museum,1
collections,Mid Region Council of Governments,1
collections,Michigan Road Branch Library,1
collections,Meredith Publishing Company,1
collections,Michener Art Museum,1
collections,"Miami-Dade County Parks, Recreation and Open Spaces",1
collections,Miami Valley Firefighter/EMS Memorial Association,1
collections,Miami University Art Museum,1
collections,Miami Murals: Climate Awakening,1
collections,Metuchen Arts Council,1
collections,Metros Capital,1
collections,Metropolitan Atlanta Rapid Transit Authority (MARTA),1
collections,Metropolitan Airports Commission,1
collections,"Metro Arts in Transit, Houston, TX",1
collections,Metaphor-Visual Storytelling,1
collections,MetLife,1
collections,"Ministry of Culture, State of Quintana Roo, Mexico",1
collections,"Ministry of Presidential Affairs, Abu Dhabi, UAE",1
collections,Minneapolis Parks and Recreation Board,1
collections,Minneapolis−Saint Paul International Airport,1
collections,Mr. Gene's Beans,1
collections,Mount Mary University,1
collections,Mount Evans Hospice,1
collections,Moses Y Beach Elementary School,1
collections,Morris Thompson Cultural & Visitors Center,1
collections,Morningside College Eppley Gallery,1
collections,Monument Lab Re:Generation,1
collections,Montreal MURAL Festival,1
collections,Montgomery Museum of Fine Arts,1
collections,"Montgomery County, Pennsylvania",1
collections,"Montgomery County, MD",1
collections,Montevallo Main Street,1
collections,Montemayor Town Hall,1
collections,Montefiore Hospital,1
collections,Montclair Center Business Improvement District (BID),1
collections,Montana Arts Council,1
collections,Monroe County Cultural Commission,1
collections,Mongolia 360 Land Art Biennial,1
collections,Monastery of Christ in the Desert,1
collections,Mogul Motivation,1
collections,Moah Cedar,1
collections,Mitchell Elementary School,1
collections,Miramar Park Place,1
collections,Minnesota Twins,1
collections,Minnesota Department of Natural Resources,1
collections,Mesilla Valley Hospice,1
collections,Merano Arte,1
collections,Los Poblanos Historic Inn and Organic Farm,1
collections,MITIMCo (MIT Investment Management Company),1
collections,Mana Public Arts,1
collections,Mamie and Emmett Till-Mobley House Museum and Theater,1
collections,Maitland-Hall Justice Center of Durham,1
collections,Maine Department of Transportation,1
collections,Main Window Dumbo,1
collections,Main Bank of Chicago,1
collections,Magical Bridge Playground,1
collections,Madison Chamber of Commerce,1
collections,Maderas Collective,1
collections,Macrina Bakery & Cafe,1
collections,MTV,1
collections,MLK Mural Project,1
collections,MGM National Harbor,1
collections,Menorah Park Foundation,1
collections,MGM Mirage Hotel & Casino,1
collections,MESH Sculpture Hamilton,1
collections,"MEDCO, Maryland Economic Development Corporation",1
collections,Luther Memorial Lutheran Church,1
collections,Luther Burbank Center for the Arts,1
collections,Luci Curci Eisenhower Medical Center,1
collections,Lubeznik Center for the Arts,1
collections,Lowry Housing Authority,1
collections,Lowry Air Force Base,1
collections,Lower Silesian Chamber of Commerce,1
collections,Lotus Development Corporation,1
collections,Los Seis de Boulder Community Sculpture Project,1
collections,Manetti Shrem Museum of Art,1
collections,Marble Falls Community Arts Program (MFCAP),1
collections,Marcus Jewish Community Center of Atlanta,1
collections,Marilyn A. Wall Foundation,1
collections,Menkes Developments Ltd.,1
collections,Melrose-Mindoro School,1
collections,"McNichols Civic Center Building, exhibition program",1
collections,McLaren Northern Michigan,1
collections,"McKinley County, New Mexico",1
collections,McKibbon Hotels,1
collections,"McKee Parks, Trails and Greenways",1
collections,McHenry County College,1
collections,McGill University Health Centre MUHC,1
collections,McCormick Place,1
collections,McCook Creative District,1
collections,McCook Community Foundation Fund,1
collections,McColl Center for Visual Art,1
collections,Maywood Public Library,1
collections,Materials & Applications,1
collections,Massachusetts College of Art and Design,1
collections,Maryland-National Capital Park and Planning Commission,1
collections,Maryland Institute College of Art,1
collections,Maryland Aviation Administration,1
collections,Maryhill Museum of Art,1
collections,Mary Free Bed Women's Guild,1
collections,Marshalltown Community School District,1
collections,Marshall Field's,1
collections,Marshall County Arts & Culture Alliance,1
collections,Marriott Hotels And Resorts,1
collections,ReDiscover Downtown Peru,1
collections,Washington Project for the Arts,1
collections,Realize Bradenton,1
collections,"United States Courthouse Federal Building, Las Cruces, New Mexico",1
collections,"University of Arkansas at Little Rock, School of Art and Design",1
collections,University Village Colorado,1
collections,University Park Baptist Church,1
collections,"University Museum, Southern Illinois University",1
collections,"University Medical Center, New Orleans",1
collections,"University Hospital, Salude-Arte",1
collections,University City Swim Club,1
collections,University City Science Center,1
collections,Universiti Brunei Darussalam,1
collections,United Way of Ohio,1
collections,United States Olympic Park,1
collections,United States Olympic Committee,1
collections,United States Air Force Academy,1
collections,Trustbridge Hospice Care,1
collections,United States Air Force,1
collections,United Network for Organ Sharing,1
collections,United Nations,1
collections,United Missouri Bank,1
collections,UnSmoke Systems ArtSpace,1
collections,USGS Headquarters,1
collections,UPMC Shadyside,1
collections,UC Berkeley Art Museum and Pacific Film Archive,1
collections,U.S. Forest Service,1
collections,U.S. Fish and Wildlife Service,1
collections,Turtle Bay Exploration Park,1
collections,Tucson Museum of Art,1
collections,University of Central Oklahoma,1
collections,University of Colorado Denver | Anschutz Medical Campus,1
collections,University of Connecticut,1
collections,"University of Connecticut, Storrs",1
collections,University of Tampa,1
collections,University of Southern Indiana,1
collections,University of Southern California School of Architecture,1
collections,University of Southern California,1
collections,University of South Florida,1
collections,University of South Alabama Mitchell Center Basketball Arena,1
collections,University of San Francisco,1
collections,University of Richmond,1
collections,University of Pittsburgh at Bradford,1
collections,University of Pittsburgh,1
collections,University of North Texas,1
collections,"University of New Mexico, Albuquerque, NM",1
collections,University of Nebraska at Omaha,1
collections,University of Mississippi Medical Center,1
collections,"University of Minnesota, Morris",1
collections,University of Michigan,1
collections,University of Memphis,1
collections,University of Massachusetts School of Law,1
collections,University of La Verne,1
collections,University of Kentucky Art Museum,1
collections,University of Kansas,1
collections,"University of Iowa, Iowa Art in State Buildings Program",1
collections,University of Iowa Hospitals and Clinics; Iowa Art in State Buildings Program,1
collections,University of Illinois at Urbana-Champaign,1
collections,University of Florida College of the Arts,1
collections,Tucson Botanical Gardens,1
collections,Truman Medical Centers,1
collections,University of Utah,1
collections,The University of Kansas Cancer Center,1
collections,Tishman Speyer Properties LP,1
collections,Tippett Developments Inc.,1
collections,"Tillamook County, OR",1
collections,Thrivent,1
collections,Thornton Public Art,1
collections,Third Street Center,1
collections,The Women's Art Initiative of Rock Hill South Carolina,1
collections,The Wolf Group and Hewitt Architects,1
collections,The Wall Las Memorias Project,1
collections,The Violet Hour,1
collections,The Venetian Las Vegas,1
collections,The University of the Arts,1
collections,The Union Square Partnership,1
collections,Trizechahn Corporation,1
collections,The UNFoundation,1
collections,"The Tompkins Cortland Community College Foundation, Inc.",1
collections,The Tarot Garden,1
collections,The State of Iowa,1
collections,The State University of New York (SUNY),1
collections,The Standard Spa Miami Beach,1
collections,The Snow Show,1
collections,The Smithsonian Institution,1
collections,The REACH Museum,1
collections,The Pulse Newsweekly,1
collections,The Portland Development Commission,1
collections,The Nicholson Project,1
collections,Tishman-Speyer,1
collections,Tohono O'odham Nation,1
collections,Toledo Zoo,1
collections,Tommy's Thai,1
collections,Tri-Lakes Views,1
collections,Travel Everywhere with Love,1
collections,Transport For London,1
collections,Trailer Park Productions,1
collections,Track 29,1
collections,"Town of Zeist, Netherlands",1
collections,"Town of Sussex, New Brunswick, Canada",1
collections,Town of Snowmass Village,1
collections,Town of Seinäjoki,1
collections,"Town of Mendon, NY",1
collections,Town of Marana,1
collections,"Town of Jamestown, Rhode Island",1
collections,"Town of Friday Harbor, WA",1
collections,Town of Frederick Art in Public Places Program,1
collections,"Town of Erie, Colorado",1
collections,"Town of Crested Butte, CO",1
collections,Town of Cochrane,1
collections,Town of Chapel Hill,1
collections,"Town of Buckeye, AZ",1
collections,"Town of Bristol, Rhode Island",1
collections,"Town of Brighton, New York",1
collections,"Town of Blacksburg, Virginia",1
collections,Town Green District,1
collections,Totally Thames Festival,1
collections,Torrington: Southwest School,1
collections,"University of Texas, El Paso",1
collections,University of Virginia,1
collections,The Nature Conservancy Hawaii,1
collections,Westminster School,1
collections,Windham Hospital Foundation,1
collections,"Williston Park Fire Department, Long Island, NY",1
collections,Williams College,1
collections,Willapa Bay National Wildlife Refuge,1
collections,Wildwoods Convention Center,1
collections,Wilcox Park,1
collections,Wide Open Walls,1
collections,Whole Foods Market,1
collections,Whitney Young Jr. School,1
collections,White Horse District Council,1
collections,Wheeler School,1
collections,Westmoreland Museum of American Art,1
collections,Westlake Terry Venture LLC,1
collections,Weinberg Community for Senior Living,1
collections,Westin Hotel,1
collections,Westford Remembers,1
collections,Western Trails Creative District,1
collections,Westar Companies,1
collections,West Virginia University,1
collections,West Vancouver Community Arts Council,1
collections,West Side Federation for Senior Housing Inc.,1
collections,West Shores Chamber of Commerce,1
collections,West Point Development Corporation,1
collections,West Japan Railway Company,1
collections,West Haymarket Joint Public Agency,1
collections,West Colfax Business Improvement District,1
collections,Windowed Worlds Storefront Art,1
collections,Windsor Severance Fire Rescue,1
collections,Winmar Construction,1
collections,Winona State University,1
collections,deCordova Sculpture Park and Museum,1
collections,aptART,1
collections,aWall Mural Projects,1
collections,Zumbrota Public Library,1
collections,Zoological Society of Philadelphia,1
collections,Zolla-Lieberman Gallery,1
collections,Zenger Farm,1
collections,ZMC Hotels,1
collections,ZAZ 10TS,1
collections,Youth Policy Institute,1
collections,"York College, City University of New York",1
collections,Yavapai College Foundation,1
collections,"Yamhill County, Oregon",1
collections,Yale University,1
collections,Xulanghu Resort Organization,1
collections,"Wythenshawe Park, Manchester City Council",1
collections,Wynwood Walls - Urban Graffiti Art Museum Miami,1
collections,"World Expo 1988, Brisbane, Australia",1
collections,Woople LLC,1
collections,Woodstock Artists Association and Museum,1
collections,Wolverhampton City Council,1
collections,Witt Stephens Jr. Central Arkansas Nature Center,1
collections,Wisconsin Arts Board,1
collections,Winston Salem Industries for the Blind,1
collections,Winship Cancer Institute,1
collections,West Bend Friends of Sculpture Inc.,1
collections,Wayne County Arts Alliance,1
collections,University of Washington,1
collections,Vandalia Heritage Foundation,1
collections,Virginia Commonwealth University,1
collections,Virginia Beach Public Art,1
collections,Violette Malekos of Vintage Violette,1
collections,Vincent E. Ford Collection,1
collections,Village of Royal Palm Beach,1
collections,"Village of Brockport, NY",1
collections,Village of Baldwin Downtown Development Authority,1
collections,Village of Arts & Humanities,1
collections,"Vigo County, Indiana",1
collections,Veterans Administration Palo Alto Health Care System,1
collections,Verruno Antiques,1
collections,Venice Pacific Investments,1
collections,Valparaiso University,1
collections,Wave Hill,1
collections,Valdosta State University,1
collections,VIA Transit Authority,1
collections,Utah Law Enforcement Memorial,1
